"year","count","tag1","tag2","rank1","rank2"
2010,364,ios,unity3d,19,1
2011,2507,ios,unity3d,21,1
2012,14008,ios,unity3d,20,1
2013,17782,ios,unity3d,21,1
2014,25538,ios,unity3d,21,1
2015,36319,ios,unity3d,18,1
2016,32534,ios,unity3d,18,1
2017,26077,ios,unity3d,17,1
2008,6019,c++,unix,13,1
2008,5284,java,unix,18,2
2008,3395,python,unix,5,3
2008,3064,c,unix,11,4
2008,2548,php,unix,9,5
2008,2150,linux,unix,4,6
2008,1450,mysql,unix,11,7
2008,1222,perl,unix,4,8
2008,779,bash,unix,2,9
2009,41572,c++,unix,11,1
2009,40382,java,unix,20,2
2009,26936,php,unix,9,3
2009,25237,python,unix,4,4
2009,23629,c,unix,8,5
2009,12588,mysql,unix,13,6
2009,10132,linux,unix,4,7
2009,8957,perl,unix,4,8
2009,4203,bash,unix,3,9
2010,82234,c++,unix,12,1
2010,70578,java,unix,21,2
2010,63915,php,unix,9,3
2010,49457,c,unix,9,4
2010,43788,python,unix,4,5
2010,25442,mysql,unix,16,6
2010,15523,linux,unix,4,7
2010,14296,perl,unix,4,8
2010,7992,bash,unix,7,9
2011,126104,c++,unix,14,1
2011,117028,java,unix,22,2
2011,107613,php,unix,11,3
2011,68525,c,unix,10,4
2011,60184,python,unix,5,5
2011,40769,mysql,unix,21,6
2011,26097,linux,unix,4,7
2011,17044,perl,unix,3,8
2011,13753,bash,unix,3,9
2012,172593,java,unix,22,1
2012,145749,c++,unix,16,2
2012,128943,php,unix,11,3
2012,92569,c,unix,8,4
2012,81136,python,unix,7,5
2012,53629,mysql,unix,22,6
2012,38326,linux,unix,4,7
2012,24003,bash,unix,3,8
2012,20475,perl,unix,3,9
2013,214536,java,unix,23,1
2013,182245,c++,unix,14,2
2013,152217,php,unix,12,3
2013,133476,python,unix,6,4
2013,122952,c,unix,8,5
2013,77127,mysql,unix,18,6
2013,47795,linux,unix,2,7
2013,35774,bash,unix,3,8
2013,26448,perl,unix,2,9
2014,190221,java,unix,26,1
2014,153102,c++,unix,18,2
2014,136605,python,unix,6,3
2014,135881,php,unix,13,4
2014,117879,c,unix,7,5
2014,71178,mysql,unix,21,6
2014,47580,linux,unix,4,7
2014,45520,bash,unix,3,8
2014,22030,perl,unix,4,9
2015,168832,java,unix,27,1
2015,151407,c++,unix,17,2
2015,143999,python,unix,7,3
2015,133354,c,unix,8,4
2015,108949,php,unix,12,5
2015,60728,mysql,unix,22,6
2015,48540,linux,unix,3,7
2015,45227,bash,unix,3,8
2015,18795,perl,unix,2,9
2016,135951,python,unix,9,1
2016,125887,c++,unix,17,2
2016,120013,c,unix,8,3
2016,118952,java,unix,30,4
2016,101151,php,unix,12,5
2016,61564,mysql,unix,25,6
2016,46938,bash,unix,3,7
2016,43310,linux,unix,3,8
2016,16899,perl,unix,2,9
2017,154535,python,unix,9,1
2017,107362,c,unix,7,2
2017,100407,c++,unix,20,3
2017,93201,java,unix,30,4
2017,67890,php,unix,19,5
2017,44909,bash,unix,3,6
2017,44272,mysql,unix,27,7
2017,39433,linux,unix,3,8
2017,12440,perl,unix,4,9
2008,20116,c#,vb.net,4,1
2008,15888,.net,vb.net,6,2
2008,8569,asp.net,vb.net,6,3
2008,4865,sql-server,vb.net,4,4
2008,4599,c++,vb.net,16,5
2008,4054,javascript,vb.net,9,6
2008,2445,html,vb.net,13,7
2008,2406,php,vb.net,10,8
2008,2176,python,vb.net,13,9
2008,1669,css,vb.net,13,10
2008,1613,asp.net-mvc,vb.net,8,11
2008,1497,linq,vb.net,3,12
2008,1386,mysql,vb.net,13,13
2008,1200,jquery,vb.net,7,14
2008,682,excel,vb.net,6,15
2009,134573,c#,vb.net,3,1
2009,67887,.net,vb.net,4,2
2009,49599,asp.net,vb.net,6,3
2009,30899,javascript,vb.net,9,4
2009,30287,c++,vb.net,19,5
2009,26195,php,vb.net,10,6
2009,26191,sql-server,vb.net,2,7
2009,21561,jquery,vb.net,8,8
2009,17154,html,vb.net,11,9
2009,15990,python,vb.net,13,10
2009,15662,asp.net-mvc,vb.net,9,11
2009,14035,mysql,vb.net,8,12
2009,11970,css,vb.net,13,13
2009,9429,linq,vb.net,2,14
2009,3658,excel,vb.net,2,15
2010,197373,c#,vb.net,5,1
2010,81078,.net,vb.net,5,2
2010,62943,asp.net,vb.net,8,3
2010,58703,javascript,vb.net,13,4
2010,51114,php,vb.net,12,5
2010,50331,c++,vb.net,25,6
2010,48633,jquery,vb.net,10,7
2010,30475,sql-server,vb.net,3,8
2010,28522,html,vb.net,18,9
2010,27046,mysql,vb.net,14,10
2010,23782,python,vb.net,16,11
2010,19851,asp.net-mvc,vb.net,10,12
2010,18745,css,vb.net,23,13
2010,13792,linq,vb.net,3,14
2010,4367,excel,vb.net,9,15
2011,299241,c#,vb.net,8,1
2011,118409,javascript,vb.net,12,2
2011,106336,.net,vb.net,7,3
2011,100434,asp.net,vb.net,7,4
2011,95618,jquery,vb.net,9,5
2011,93842,php,vb.net,13,6
2011,72532,c++,vb.net,28,7
2011,53424,mysql,vb.net,13,8
2011,49918,html,vb.net,19,9
2011,38972,sql-server,vb.net,3,10
2011,32311,css,vb.net,26,11
2011,28068,python,vb.net,17,12
2011,22272,asp.net-mvc,vb.net,14,13
2011,20426,linq,vb.net,2,14
2011,8646,excel,vb.net,6,15
2012,342168,c#,vb.net,11,1
2012,155690,javascript,vb.net,14,2
2012,126654,jquery,vb.net,12,3
2012,122406,php,vb.net,13,4
2012,99776,asp.net,vb.net,9,5
2012,93150,.net,vb.net,8,6
2012,77600,c++,vb.net,29,7
2012,70787,mysql,vb.net,13,8
2012,69706,html,vb.net,21,9
2012,47829,sql-server,vb.net,3,10
2012,46281,css,vb.net,26,11
2012,27138,python,vb.net,23,12
2012,26220,asp.net-mvc,vb.net,16,13
2012,23211,linq,vb.net,4,14
2012,14257,excel,vb.net,8,15
2013,406889,c#,vb.net,8,1
2013,193565,javascript,vb.net,15,2
2013,163426,jquery,vb.net,12,3
2013,127491,php,vb.net,15,4
2013,105871,asp.net,vb.net,8,5
2013,97801,c++,vb.net,28,6
2013,92314,html,vb.net,21,7
2013,87431,.net,vb.net,7,8
2013,84565,mysql,vb.net,13,9
2013,65538,sql-server,vb.net,3,10
2013,56412,css,vb.net,26,11
2013,36131,asp.net-mvc,vb.net,16,12
2013,35256,python,vb.net,25,13
2013,28881,linq,vb.net,3,14
2013,25301,excel,vb.net,7,15
2014,355342,c#,vb.net,10,1
2014,191868,javascript,vb.net,16,2
2014,133700,jquery,vb.net,13,3
2014,109635,php,vb.net,14,4
2014,90767,html,vb.net,21,5
2014,84834,c++,vb.net,31,6
2014,84757,mysql,vb.net,17,7
2014,84297,asp.net,vb.net,8,8
2014,72289,sql-server,vb.net,3,9
2014,66450,.net,vb.net,8,10
2014,53191,css,vb.net,29,11
2014,48592,python,vb.net,19,12
2014,39067,asp.net-mvc,vb.net,16,13
2014,31059,excel,vb.net,5,14
2014,23888,linq,vb.net,3,15
2015,321579,c#,vb.net,10,1
2015,173264,javascript,vb.net,21,2
2015,106046,php,vb.net,14,3
2015,104352,jquery,vb.net,15,4
2015,80387,sql-server,vb.net,3,5
2015,79827,mysql,vb.net,16,6
2015,77716,html,vb.net,25,7
2015,67198,asp.net,vb.net,9,8
2015,64776,c++,vb.net,32,9
2015,54117,.net,vb.net,10,10
2015,47729,python,vb.net,23,11
2015,44094,css,vb.net,32,12
2015,43116,excel,vb.net,4,13
2015,41131,asp.net-mvc,vb.net,16,14
2015,22074,linq,vb.net,5,15
2016,279881,c#,vb.net,12,1
2016,150813,javascript,vb.net,27,2
2016,86013,sql-server,vb.net,3,3
2016,82636,mysql,vb.net,17,4
2016,82590,php,vb.net,15,5
2016,76991,jquery,vb.net,22,6
2016,64837,html,vb.net,29,7
2016,62831,c++,vb.net,30,8
2016,55231,python,vb.net,21,9
2016,52930,asp.net,vb.net,12,10
2016,43823,.net,vb.net,12,11
2016,43481,excel,vb.net,8,12
2016,36065,asp.net-mvc,vb.net,16,13
2016,35233,css,vb.net,32,14
2016,19782,linq,vb.net,7,15
2017,232279,c#,vb.net,14,1
2017,119296,javascript,vb.net,29,2
2017,75679,sql-server,vb.net,4,3
2017,70029,php,vb.net,17,4
2017,68003,mysql,vb.net,16,5
2017,57459,jquery,vb.net,23,6
2017,55103,html,vb.net,29,7
2017,49595,c++,vb.net,31,8
2017,46457,excel,vb.net,7,9
2017,41015,asp.net,vb.net,13,10
2017,35921,python,vb.net,26,11
2017,34600,.net,vb.net,12,12
2017,31125,css,vb.net,32,13
2017,29419,asp.net-mvc,vb.net,16,14
2017,15667,linq,vb.net,7,15
2008,1331,sql-server,vba,10,1
2008,1050,python,vba,18,2
2008,707,excel,vba,4,3
2008,649,php,vba,20,4
2008,589,mysql,vba,20,5
2008,567,vb.net,vba,6,6
2008,377,excel-vba,vba,1,7
2009,13133,sql-server,vba,9,1
2009,9002,python,vba,20,2
2009,6646,mysql,vba,23,3
2009,6249,php,vba,23,4
2009,5368,vb.net,vba,6,5
2009,3627,excel,vba,5,6
2009,1454,excel-vba,vba,1,7
2010,21788,php,vba,24,1
2010,15821,sql-server,vba,12,2
2010,15439,python,vba,23,3
2010,14898,mysql,vba,25,4
2010,7593,vb.net,vba,7,5
2010,5057,excel,vba,2,6
2010,2078,excel-vba,vba,1,7
2011,35020,php,vba,27,1
2011,21552,mysql,vba,28,2
2011,14014,sql-server,vba,12,3
2011,11252,python,vba,29,4
2011,10632,vb.net,vba,7,5
2011,9968,excel,vba,1,6
2011,4011,excel-vba,vba,1,7
2012,39564,php,vba,30,1
2012,30238,mysql,vba,30,2
2012,20706,sql-server,vba,12,3
2012,20189,python,vba,27,4
2012,20161,excel,vba,1,5
2012,14409,vb.net,vba,7,6
2012,13280,excel-vba,vba,1,7
2013,51689,php,vba,31,1
2013,42927,mysql,vba,30,2
2013,38604,excel,vba,1,3
2013,34916,sql-server,vba,10,4
2013,28637,python,vba,26,5
2013,25149,vb.net,vba,7,6
2013,24673,excel-vba,vba,1,7
2014,54665,excel,vba,1,1
2014,48978,php,vba,27,2
2014,42073,mysql,vba,30,3
2014,40217,sql-server,vba,10,4
2014,38749,excel-vba,vba,1,5
2014,37979,python,vba,24,6
2014,26343,vb.net,vba,7,7
2015,78066,excel,vba,1,1
2015,60830,excel-vba,vba,1,2
2015,59619,python,vba,20,3
2015,58949,php,vba,23,4
2015,50182,sql-server,vba,9,5
2015,49523,mysql,vba,30,6
2015,24613,vb.net,vba,7,7
2016,89264,excel,vba,1,1
2016,69706,excel-vba,vba,1,2
2016,57539,sql-server,vba,7,3
2016,55137,python,vba,22,4
2016,50902,mysql,vba,28,5
2016,47061,php,vba,25,6
2016,24883,vb.net,vba,6,7
2017,95042,excel,vba,1,1
2017,79883,excel-vba,vba,1,2
2017,70018,python,vba,17,3
2017,53801,php,vba,22,4
2017,51778,sql-server,vba,9,5
2017,51129,mysql,vba,25,6
2017,17694,vb.net,vba,6,7
2008,2357,python,vim,9,1
2008,1053,linux,vim,10,2
2008,407,bash,vim,17,3
2009,18838,python,vim,10,1
2009,5529,linux,vim,10,2
2009,2850,bash,vim,16,3
2010,27611,python,vim,13,1
2010,7647,linux,vim,12,2
2010,5131,bash,vim,18,3
2011,35145,python,vim,12,1
2011,12769,linux,vim,12,2
2011,8433,bash,vim,18,3
2012,53709,python,vim,10,1
2012,18070,linux,vim,12,2
2012,14528,bash,vim,20,3
2013,71828,python,vim,11,1
2013,21937,linux,vim,13,2
2013,20802,bash,vim,18,3
2014,69428,python,vim,14,1
2014,30889,bash,vim,19,2
2014,23649,linux,vim,13,3
2015,60717,python,vim,18,1
2015,27698,bash,vim,21,2
2015,23181,linux,vim,13,3
2016,55471,python,vim,20,1
2016,25208,bash,vim,23,2
2016,18240,linux,vim,15,3
2017,68048,python,vim,19,1
2017,25557,bash,vim,21,2
2017,18449,linux,vim,13,3
2008,8816,c++,visual-c++,6,1
2008,2793,c,visual-c++,14,2
2008,1313,python,visual-c++,15,3
2008,82,c++11,visual-c++,2,4
2009,52644,c++,visual-c++,6,1
2009,20045,c,visual-c++,14,2
2009,12174,python,visual-c++,17,3
2009,409,c++11,visual-c++,2,4
2010,114874,c++,visual-c++,4,1
2010,48358,c,visual-c++,10,2
2010,24819,python,visual-c++,15,3
2010,2171,c++11,visual-c++,1,4
2011,172098,c++,visual-c++,4,1
2011,65019,c,visual-c++,11,2
2011,25416,python,visual-c++,19,3
2011,7418,c++11,visual-c++,3,4
2012,213526,c++,visual-c++,4,1
2012,86390,c,visual-c++,11,2
2012,35569,python,visual-c++,20,3
2012,14654,c++11,visual-c++,2,4
2013,267553,c++,visual-c++,5,1
2013,108997,c,visual-c++,10,2
2013,37816,python,visual-c++,24,3
2013,26906,c++11,visual-c++,2,4
2014,249880,c++,visual-c++,6,1
2014,111034,c,visual-c++,9,2
2014,30525,c++11,visual-c++,2,3
2014,28904,python,visual-c++,27,4
2015,221906,c++,visual-c++,7,1
2015,111405,c,visual-c++,15,2
2015,29134,c++11,visual-c++,3,3
2015,27414,python,visual-c++,28,4
2016,204334,c++,visual-c++,9,1
2016,98603,c,visual-c++,14,2
2016,30610,python,visual-c++,26,3
2016,27993,c++11,visual-c++,3,4
2017,172286,c++,visual-c++,9,1
2017,89510,c,visual-c++,14,2
2017,43078,python,visual-c++,25,3
2017,21526,c++11,visual-c++,3,4
2008,23185,c#,visual-studio,1,1
2008,17966,.net,visual-studio,3,2
2008,10793,c++,visual-studio,3,3
2008,9514,asp.net,visual-studio,4,4
2008,5179,sql-server,visual-studio,3,5
2008,4579,javascript,visual-studio,7,6
2008,3581,c,visual-studio,7,7
2008,2800,php,visual-studio,7,8
2008,2792,python,visual-studio,7,9
2008,2714,html,visual-studio,11,10
2008,2691,vb.net,visual-studio,1,11
2008,1972,asp.net-mvc,visual-studio,3,12
2008,1656,linq,visual-studio,2,13
2008,1520,mysql,visual-studio,9,14
2008,1293,jquery,visual-studio,6,15
2008,229,entity-framework,visual-studio,3,16
2009,145113,c#,visual-studio,1,1
2009,72108,.net,visual-studio,3,2
2009,55918,c++,visual-studio,4,3
2009,49840,asp.net,visual-studio,5,4
2009,30578,javascript,visual-studio,10,5
2009,25930,php,visual-studio,11,6
2009,25509,sql-server,visual-studio,3,7
2009,23002,c,visual-studio,9,8
2009,21021,jquery,visual-studio,9,9
2009,17927,python,visual-studio,12,10
2009,17095,asp.net-mvc,visual-studio,7,11
2009,16851,html,visual-studio,12,12
2009,13482,vb.net,visual-studio,1,13
2009,13441,mysql,visual-studio,10,14
2009,9371,linq,visual-studio,3,15
2009,2858,entity-framework,visual-studio,3,16
2010,212732,c#,visual-studio,1,1
2010,105718,c++,visual-studio,6,2
2010,85447,.net,visual-studio,3,3
2010,61960,asp.net,visual-studio,9,4
2010,52924,javascript,visual-studio,14,5
2010,46063,jquery,visual-studio,12,6
2010,44709,c,visual-studio,13,7
2010,42611,php,visual-studio,15,8
2010,29649,sql-server,visual-studio,4,9
2010,26536,python,visual-studio,14,10
2010,26517,html,visual-studio,19,11
2010,23683,mysql,visual-studio,18,12
2010,22227,asp.net-mvc,visual-studio,8,13
2010,17206,vb.net,visual-studio,1,14
2010,14174,linq,visual-studio,2,15
2010,5832,entity-framework,visual-studio,3,16
2011,313615,c#,visual-studio,5,1
2011,156468,c++,visual-studio,8,2
2011,109161,.net,visual-studio,6,3
2011,92200,asp.net,visual-studio,10,4
2011,89239,javascript,visual-studio,17,5
2011,72765,jquery,visual-studio,16,6
2011,70915,php,visual-studio,18,7
2011,58426,c,visual-studio,16,8
2011,40217,mysql,visual-studio,23,9
2011,39264,html,visual-studio,24,10
2011,34737,sql-server,visual-studio,6,11
2011,30062,python,visual-studio,15,12
2011,24181,vb.net,visual-studio,3,13
2011,23905,asp.net-mvc,visual-studio,12,14
2011,20298,linq,visual-studio,4,15
2011,12774,entity-framework,visual-studio,5,16
2012,343887,c#,visual-studio,10,1
2012,178402,c++,visual-studio,9,2
2012,97715,javascript,visual-studio,23,3
2012,92004,.net,visual-studio,10,4
2012,84157,asp.net,visual-studio,18,5
2012,76113,jquery,visual-studio,24,6
2012,72645,php,visual-studio,21,7
2012,72500,c,visual-studio,19,8
2012,46705,html,visual-studio,29,9
2012,43232,mysql,visual-studio,24,10
2012,39115,sql-server,visual-studio,6,11
2012,32715,python,visual-studio,22,12
2012,26891,asp.net-mvc,visual-studio,14,13
2012,26334,vb.net,visual-studio,3,14
2012,21346,linq,visual-studio,6,15
2012,16336,entity-framework,visual-studio,5,16
2013,404677,c#,visual-studio,10,1
2013,225508,c++,visual-studio,10,2
2013,112742,javascript,visual-studio,27,3
2013,91855,c,visual-studio,19,4
2013,85599,asp.net,visual-studio,18,5
2013,84627,.net,visual-studio,10,6
2013,83779,jquery,visual-studio,31,7
2013,63542,php,visual-studio,27,8
2013,54851,html,visual-studio,31,9
2013,53360,python,visual-studio,16,10
2013,50406,sql-server,visual-studio,7,11
2013,43361,mysql,visual-studio,29,12
2013,40654,vb.net,visual-studio,3,13
2013,36691,asp.net-mvc,visual-studio,15,14
2013,27200,linq,visual-studio,5,15
2013,20789,entity-framework,visual-studio,5,16
2014,371254,c#,visual-studio,7,1
2014,220924,c++,visual-studio,9,2
2014,126186,javascript,visual-studio,27,3
2014,99089,c,visual-studio,15,4
2014,80052,jquery,visual-studio,25,5
2014,70318,asp.net,visual-studio,13,6
2014,66887,.net,visual-studio,7,7
2014,57635,html,visual-studio,32,8
2014,55617,php,visual-studio,23,9
2014,55108,sql-server,visual-studio,5,10
2014,54419,python,visual-studio,17,11
2014,47201,mysql,visual-studio,26,12
2014,43134,asp.net-mvc,visual-studio,13,13
2014,40706,vb.net,visual-studio,3,14
2014,23282,linq,visual-studio,5,15
2014,20987,entity-framework,visual-studio,5,16
2015,378621,c#,visual-studio,4,1
2015,221493,c++,visual-studio,8,2
2015,162527,javascript,visual-studio,23,3
2015,117745,c,visual-studio,12,4
2015,83198,jquery,visual-studio,21,5
2015,77999,python,visual-studio,15,6
2015,72288,sql-server,visual-studio,5,7
2015,66304,html,visual-studio,28,8
2015,65578,asp.net,visual-studio,11,9
2015,61209,.net,visual-studio,4,10
2015,56717,mysql,visual-studio,24,11
2015,55070,php,visual-studio,25,12
2015,50901,asp.net-mvc,visual-studio,11,13
2015,36337,vb.net,visual-studio,2,14
2015,23713,linq,visual-studio,2,15
2015,23585,entity-framework,visual-studio,5,16
2016,387557,c#,visual-studio,2,1
2016,213182,c++,visual-studio,7,2
2016,175159,javascript,visual-studio,22,3
2016,117279,c,visual-studio,10,4
2016,83967,python,visual-studio,13,5
2016,82703,jquery,visual-studio,18,6
2016,81996,sql-server,visual-studio,4,7
2016,69969,html,visual-studio,26,8
2016,69764,php,visual-studio,18,9
2016,65099,mysql,visual-studio,22,10
2016,63592,asp.net,visual-studio,7,11
2016,56360,.net,visual-studio,3,12
2016,52326,asp.net-mvc,visual-studio,11,13
2016,35592,vb.net,visual-studio,1,14
2016,25081,entity-framework,visual-studio,4,15
2016,24699,linq,visual-studio,2,16
2017,350475,c#,visual-studio,2,1
2017,188986,c++,visual-studio,4,2
2017,172356,javascript,visual-studio,20,3
2017,117030,python,visual-studio,11,4
2017,105453,c,visual-studio,8,5
2017,77440,sql-server,visual-studio,3,6
2017,76302,php,visual-studio,15,7
2017,71656,jquery,visual-studio,17,8
2017,68921,html,visual-studio,24,9
2017,57385,mysql,visual-studio,23,10
2017,52825,asp.net,visual-studio,7,11
2017,48967,.net,visual-studio,3,12
2017,45070,asp.net-mvc,visual-studio,11,13
2017,28045,vb.net,visual-studio,1,14
2017,21472,entity-framework,visual-studio,4,15
2017,21004,linq,visual-studio,2,16
2008,1360,c#,visual-studio-2010,30,1
2008,847,.net,visual-studio-2010,32,2
2008,353,asp.net,visual-studio-2010,27,3
2008,220,c++,visual-studio-2010,32,4
2008,146,sql-server,visual-studio-2010,13,5
2008,139,vb.net,visual-studio-2010,7,6
2008,76,c,visual-studio-2010,32,7
2008,38,asp.net-mvc,visual-studio-2010,27,8
2008,35,python,visual-studio-2010,30,9
2008,25,mysql,visual-studio-2010,29,10
2008,16,php,visual-studio-2010,30,11
2009,44466,c#,visual-studio-2010,29,1
2009,21587,.net,visual-studio-2010,30,2
2009,11560,asp.net,visual-studio-2010,26,3
2009,11004,c++,visual-studio-2010,31,4
2009,5948,sql-server,visual-studio-2010,12,5
2009,5758,asp.net-mvc,visual-studio-2010,24,6
2009,3971,c,visual-studio-2010,31,7
2009,3464,vb.net,visual-studio-2010,7,8
2009,2790,php,visual-studio-2010,28,9
2009,1965,mysql,visual-studio-2010,27,10
2009,1916,python,visual-studio-2010,30,11
2010,186249,c#,visual-studio-2010,11,1
2010,88345,c++,visual-studio-2010,10,2
2010,75023,.net,visual-studio-2010,12,3
2010,53330,asp.net,visual-studio-2010,13,4
2010,34443,c,visual-studio-2010,21,5
2010,29587,php,visual-studio-2010,21,6
2010,24406,sql-server,visual-studio-2010,8,7
2010,20768,asp.net-mvc,visual-studio-2010,9,8
2010,19540,python,visual-studio-2010,20,9
2010,17353,mysql,visual-studio-2010,24,10
2010,14921,vb.net,visual-studio-2010,3,11
2011,337235,c#,visual-studio-2010,1,1
2011,158635,c++,visual-studio-2010,6,2
2011,115645,.net,visual-studio-2010,3,3
2011,100231,asp.net,visual-studio-2010,8,4
2011,77204,php,visual-studio-2010,16,5
2011,57677,c,visual-studio-2010,17,6
2011,40618,mysql,visual-studio-2010,22,7
2011,36715,sql-server,visual-studio-2010,4,8
2011,27042,asp.net-mvc,visual-studio-2010,11,9
2011,26062,python,visual-studio-2010,18,10
2011,25748,vb.net,visual-studio-2010,1,11
2012,410965,c#,visual-studio-2010,1,1
2012,208104,c++,visual-studio-2010,5,2
2012,108376,.net,visual-studio-2010,3,3
2012,105464,asp.net,visual-studio-2010,7,4
2012,83363,php,visual-studio-2010,20,5
2012,81327,c,visual-studio-2010,12,6
2012,55866,mysql,visual-studio-2010,20,7
2012,46931,sql-server,visual-studio-2010,4,8
2012,39214,python,visual-studio-2010,18,9
2012,33689,asp.net-mvc,visual-studio-2010,11,10
2012,31717,vb.net,visual-studio-2010,1,11
2013,434222,c#,visual-studio-2010,5,1
2013,255143,c++,visual-studio-2010,6,2
2013,105817,c,visual-studio-2010,12,3
2013,96467,asp.net,visual-studio-2010,11,4
2013,88365,.net,visual-studio-2010,5,5
2013,76359,php,visual-studio-2010,21,6
2013,59678,mysql,visual-studio-2010,24,7
2013,55376,sql-server,visual-studio-2010,5,8
2013,50336,python,visual-studio-2010,19,9
2013,44744,vb.net,visual-studio-2010,2,10
2013,38221,asp.net-mvc,visual-studio-2010,13,11
2014,321929,c#,visual-studio-2010,12,1
2014,207710,c++,visual-studio-2010,10,2
2014,92840,c,visual-studio-2010,18,3
2014,61678,asp.net,visual-studio-2010,18,4
2014,58420,.net,visual-studio-2010,14,5
2014,51968,sql-server,visual-studio-2010,7,6
2014,47115,php,visual-studio-2010,29,7
2014,43703,mysql,visual-studio-2010,29,8
2014,40863,vb.net,visual-studio-2010,2,9
2014,38049,python,visual-studio-2010,23,10
2014,28461,asp.net-mvc,visual-studio-2010,24,11
2015,233967,c#,visual-studio-2010,22,1
2015,164508,c++,visual-studio-2010,13,2
2015,87514,c,visual-studio-2010,24,3
2015,45869,sql-server,visual-studio-2010,10,4
2015,40705,asp.net,visual-studio-2010,26,5
2015,37943,.net,visual-studio-2010,21,6
2015,35887,mysql,visual-studio-2010,32,7
2015,33152,php,visual-studio-2010,31,8
2015,31035,python,visual-studio-2010,26,9
2015,29991,vb.net,visual-studio-2010,3,10
2015,26462,asp.net-mvc,visual-studio-2010,29,11
2016,142667,c#,visual-studio-2010,29,1
2016,125393,c++,visual-studio-2010,18,2
2016,58639,c,visual-studio-2010,27,3
2016,28531,php,visual-studio-2010,30,4
2016,26588,mysql,visual-studio-2010,32,5
2016,24816,sql-server,visual-studio-2010,12,6
2016,22388,.net,visual-studio-2010,29,7
2016,22370,vb.net,visual-studio-2010,7,8
2016,20881,asp.net,visual-studio-2010,29,9
2016,19256,python,visual-studio-2010,31,10
2016,12519,asp.net-mvc,visual-studio-2010,32,11
2017,104917,c#,visual-studio-2010,30,1
2017,88856,c++,visual-studio-2010,22,2
2017,43390,c,visual-studio-2010,30,3
2017,26389,sql-server,visual-studio-2010,13,4
2017,21032,mysql,visual-studio-2010,31,5
2017,17902,php,visual-studio-2010,30,6
2017,16412,vb.net,visual-studio-2010,7,7
2017,15899,python,visual-studio-2010,32,8
2017,15830,.net,visual-studio-2010,31,9
2017,14732,asp.net,visual-studio-2010,30,10
2017,8469,asp.net-mvc,visual-studio-2010,32,11
2008,9091,c#,wcf,21,1
2008,7247,.net,wcf,23,2
2008,3611,asp.net,wcf,22,3
2008,1743,sql-server,wcf,9,4
2008,811,asp.net-mvc,wcf,18,5
2008,327,jquery,wcf,20,6
2009,86208,c#,wcf,17,1
2009,43700,.net,wcf,21,2
2009,27111,asp.net,wcf,20,3
2009,11904,sql-server,wcf,11,4
2009,9711,jquery,wcf,20,5
2009,9611,asp.net-mvc,wcf,20,6
2010,149206,c#,wcf,17,1
2010,61991,.net,wcf,20,2
2010,44110,asp.net,wcf,20,3
2010,29106,jquery,wcf,21,4
2010,19145,sql-server,wcf,9,5
2010,15386,asp.net-mvc,wcf,18,6
2011,251149,c#,wcf,18,1
2011,88180,.net,wcf,18,2
2011,70603,asp.net,wcf,21,3
2011,54008,jquery,wcf,22,4
2011,23667,sql-server,wcf,10,5
2011,19556,asp.net-mvc,wcf,19,6
2012,282259,c#,wcf,19,1
2012,81185,jquery,wcf,19,2
2012,76567,.net,wcf,19,3
2012,68770,asp.net,wcf,21,4
2012,28123,sql-server,wcf,11,5
2012,24560,asp.net-mvc,wcf,21,6
2013,318864,c#,wcf,17,1
2013,93493,jquery,wcf,26,2
2013,66667,.net,wcf,20,3
2013,66252,asp.net,wcf,24,4
2013,30250,asp.net-mvc,wcf,23,5
2013,29918,sql-server,wcf,12,6
2014,278156,c#,wcf,17,1
2014,70817,jquery,wcf,30,2
2014,52372,asp.net,wcf,24,3
2014,49671,.net,wcf,19,4
2014,35591,sql-server,wcf,12,5
2014,29945,asp.net-mvc,wcf,22,6
2015,250784,c#,wcf,17,1
2015,55820,jquery,wcf,31,2
2015,44132,asp.net,wcf,25,3
2015,40020,.net,wcf,19,4
2015,34113,asp.net-mvc,wcf,21,5
2015,34050,sql-server,wcf,12,6
2016,202440,c#,wcf,20,1
2016,37615,jquery,wcf,31,2
2016,32245,asp.net,wcf,26,3
2016,30428,asp.net-mvc,wcf,21,4
2016,30421,.net,wcf,20,5
2016,22793,sql-server,wcf,13,6
2017,159550,c#,wcf,24,1
2017,27797,jquery,wcf,31,2
2017,26393,sql-server,wcf,12,3
2017,24779,asp.net,wcf,28,4
2017,22869,.net,wcf,26,5
2017,22059,asp.net-mvc,wcf,24,6
2008,11512,c#,winapi,15,1
2008,9441,c++,winapi,5,2
2008,3230,c,winapi,9,3
2008,2249,python,winapi,10,4
2009,80062,c#,winapi,20,1
2009,51593,c++,winapi,7,2
2009,21132,c,winapi,13,3
2009,18328,python,winapi,11,4
2010,109206,c#,winapi,25,1
2010,101971,c++,winapi,8,2
2010,46097,c,winapi,12,3
2010,28505,python,winapi,11,4
2011,148526,c++,winapi,9,1
2011,147983,c#,winapi,26,2
2011,57253,c,winapi,18,3
2011,31648,python,winapi,14,4
2012,176762,c++,winapi,11,1
2012,164490,c#,winapi,29,2
2012,74832,c,winapi,16,3
2012,39384,python,winapi,17,4
2013,217563,c++,winapi,11,1
2013,159877,c#,winapi,32,2
2013,94719,c,winapi,16,3
2013,38514,python,winapi,22,4
2014,206894,c++,winapi,11,1
