"year","month","day","tag","answercount","commentcount","questioncount","upvotes","downvotes","offensivevotes"
2016,11,29,c,7,15,3,3,0,0
2016,11,29,c#,1,3,1,0,0,0
2016,11,29,c++,3,5,1,2,0,0
2016,11,29,javascript,2,0,2,3,0,0
2016,11,29,jquery,1,0,1,0,0,0
2016,11,29,monaca,0,0,0,0,0,0
2016,11,29,python,0,0,0,0,0,0
2016,11,29,ruby-on-rails,1,0,1,0,0,0
2016,11,29,scikit-learn,0,0,0,0,0,0
2016,11,29,swift3,1,7,1,1,0,0
2016,11,29,winforms,1,3,1,0,0,0
2016,11,30,android,0,0,0,0,0,0
2016,11,30,c#,0,0,0,0,0,0
2016,11,30,ios,1,0,1,0,0,0
2016,11,30,java,0,0,0,0,0,0
2016,11,30,javascript,3,2,1,0,0,0
2016,11,30,jquery,3,2,1,0,0,0
2016,11,30,python,1,1,1,2,0,0
2016,11,30,r,0,1,0,1,0,0
2016,11,30,ruby,1,0,1,0,0,0
2016,11,30,ruby-on-rails,0,1,0,1,0,0
2016,11,30,swift,0,0,0,0,0,0
2016,11,30,swift3,1,0,1,0,0,0
2016,11,30,winforms,0,0,0,0,0,0
2016,12,1,android,1,3,1,0,0,0
2016,12,1,apache,0,0,1,2,0,0
2016,12,1,cordova,1,0,1,0,0,0
2016,12,1,ios,1,0,1,0,0,0
2016,12,1,java,2,3,2,1,0,0
2016,12,1,javascript,0,4,0,0,0,0
2016,12,1,jquery,0,6,1,0,0,0
2016,12,1,monaca,1,0,1,0,0,0
2016,12,1,python,1,5,1,0,0,0
2016,12,1,raspberry-pi,1,5,1,0,0,0
2016,12,1,ruby,0,8,0,0,0,0
2016,12,1,ruby-on-rails,0,1,0,0,0,0
2016,12,2,android,1,1,1,1,0,0
2016,12,2,c#,1,1,1,2,0,0
2016,12,2,git,2,1,1,1,0,0
2016,12,2,ios,1,2,2,1,1,0
2016,12,2,java,0,0,0,0,0,0
2016,12,2,javascript,0,0,0,0,0,0
2016,12,2,monaca,0,0,0,0,0,0
2016,12,2,onsen-ui,0,0,0,0,0,0
2016,12,2,php,1,3,1,0,0,0
2016,12,2,python,2,1,1,0,2,0
2016,12,2,raspberry-pi,0,2,1,0,1,0
2016,12,2,storyboard,0,1,1,0,0,0
2016,12,2,swift,1,1,2,0,0,0
2016,12,2,xcode,1,1,2,0,0,0
2016,12,3,c,1,8,1,4,0,0
2016,12,3,cordova,0,0,0,0,0,0
2016,12,3,git,0,0,0,2,2,0
2016,12,3,ios,0,3,1,0,0,0
2016,12,3,java,0,0,0,2,0,0
2016,12,3,javascript,1,8,1,0,0,0
2016,12,3,linux,1,8,1,4,0,0
2016,12,3,monaca,0,0,0,0,0,0
2016,12,3,objective-c,0,0,1,0,0,0
2016,12,3,python,0,0,0,0,0,0
2016,12,3,ruby,0,0,1,0,0,0
2016,12,3,selenium,0,0,1,0,0,0
2016,12,3,selenium-webdriver,0,0,1,0,0,0
2016,12,3,swift,0,3,1,0,0,0
2016,12,3,ubuntu,0,0,1,0,0,0
2016,12,4,android,0,0,0,0,0,0
2016,12,4,c#,0,0,0,0,0,0
2016,12,4,css,0,0,0,1,0,0
2016,12,4,html5,1,0,1,0,0,0
2016,12,4,iphone,1,3,1,0,0,0
2016,12,4,java,0,0,0,0,0,0
2016,12,4,javascript,1,22,1,0,0,0
2016,12,4,jquery,1,0,1,0,0,0
2016,12,4,jsp,0,0,0,0,0,0
2016,12,4,monaca,0,0,0,0,0,0
2016,12,4,objective-c,0,3,1,0,0,0
2016,12,4,onsen-ui,0,0,0,0,0,0
2016,12,4,python,3,6,2,0,0,0
2016,12,4,ruby,0,0,0,1,0,0
2016,12,4,selenium,2,3,1,0,0,0
2016,12,4,tomcat,0,0,0,0,0,0
2016,12,4,ubuntu,2,0,1,0,0,0
2016,12,5,c#,1,3,1,0,0,0
2016,12,5,centos,1,4,1,1,0,0
2016,12,5,css,1,0,1,0,0,0
2016,12,5,excel,2,2,1,0,0,0
2016,12,5,html,1,0,1,0,0,0
2016,12,5,html5,2,2,2,4,0,0
2016,12,5,ios,0,0,1,0,0,0
2016,12,5,javascript,1,1,1,4,0,0
2016,12,5,jquery,1,1,1,0,0,0
2016,12,5,monaca,0,0,0,0,0,0
2016,12,5,objective-c,1,1,1,0,0,0
2016,12,5,python,1,2,1,1,0,0
2016,12,5,ruby,1,4,1,1,0,0
2016,12,5,ruby-on-rails,3,7,3,5,0,0
2016,12,5,selenium,0,2,0,1,0,0
2016,12,5,swift,3,2,5,0,0,0
2016,12,5,swift3,2,0,2,0,0,0
2016,12,5,ubuntu,0,2,0,5,0,0
2016,12,5,vba,2,2,1,0,0,0
2016,12,5,windows-10,0,0,0,0,0,0
2016,12,5,wordpress,1,1,1,0,0,0
2016,12,5,xcode,1,1,2,0,0,0
2016,12,5,xcode7,1,1,1,0,0,0
2016,12,6,apache,2,0,1,0,1,0
2016,12,6,c#,1,1,1,1,0,0
2016,12,6,css,0,5,0,0,0,0
2016,12,6,google-chrome,2,2,1,1,0,0
2016,12,6,google-maps,1,0,1,0,0,0
2016,12,6,gradle,1,3,1,2,0,0
2016,12,6,html,0,5,0,0,0,0
2016,12,6,html5,1,3,2,0,0,0
2016,12,6,ios,1,1,1,0,0,0
2016,12,6,javascript,4,4,4,1,0,0
2016,12,6,jquery,1,7,1,0,0,0
2016,12,6,monaca,0,0,1,0,0,0
2016,12,6,python,0,0,0,0,0,0
2016,12,6,ruby,1,0,1,0,0,0
2016,12,6,ruby-on-rails,1,0,1,0,0,0
2016,12,6,swift,1,1,1,0,0,0
2016,12,6,swift3,2,1,2,0,0,0
2016,12,6,windows-10,1,1,1,1,0,0
2016,12,6,xcode,1,1,1,0,0,0
2016,12,7,.net,2,1,2,0,0,0
2016,12,7,android,0,0,1,0,0,0
2016,12,7,android-studio,0,0,1,0,0,0
2016,12,7,c#,2,1,2,0,0,0
2016,12,7,eclipse,2,1,1,1,0,0
2016,12,7,google-maps,0,1,0,0,0,0
2016,12,7,html5,1,0,1,0,0,0
2016,12,7,ios,0,1,1,0,0,0
2016,12,7,java,2,1,3,1,0,0
2016,12,7,javascript,3,3,2,0,0,0
2016,12,7,jquery,1,0,1,0,0,0
2016,12,7,linux,0,0,1,0,0,0
2016,12,7,mysql,1,5,2,0,0,0
2016,12,7,objective-c,0,0,1,0,0,0
2016,12,7,php,2,2,3,0,0,0
2016,12,7,spring-boot,0,0,1,0,0,0
2016,12,7,swift,0,1,0,0,0,0
2016,12,7,swift3,0,1,0,0,0,0
2016,12,7,symfony2,1,0,1,0,0,0
2016,12,7,tomcat,2,1,1,1,0,0
2016,12,7,unity3d,0,0,1,0,0,0
2016,12,7,vim,0,2,1,0,0,0
2016,12,7,visual-studio,1,1,1,0,0,0
2016,12,7,windows,0,6,0,0,0,0
2016,12,7,xcode,0,1,0,0,0,0
2016,12,8,android,0,2,1,0,0,0
2016,12,8,android-studio,0,2,1,0,0,0
2016,12,8,c#,2,2,1,0,0,0
2016,12,8,centos,0,0,1,0,0,0
2016,12,8,go,1,0,1,0,0,0
2016,12,8,google-chrome,0,5,0,2,0,0
2016,12,8,html,1,0,1,0,0,0
2016,12,8,html5,0,0,0,0,0,0
2016,12,8,ios,0,0,0,0,0,0
2016,12,8,javascript,0,5,0,3,0,0
2016,12,8,jquery,0,0,0,0,0,0
2016,12,8,linux,0,0,1,0,0,0
2016,12,8,os-x,0,1,1,0,0,0
2016,12,8,python,0,0,1,0,0,0
2016,12,8,realm,2,0,2,0,0,0
2016,12,8,ruby-on-rails,0,0,0,0,0,0
2016,12,8,spring-boot,0,0,0,0,0,0
2016,12,8,swift,0,0,1,0,0,0
2016,12,8,ubuntu,0,0,1,0,0,0
2016,12,8,unity3d,0,0,1,0,0,0
2016,12,8,unix,1,0,1,0,0,0
2016,12,8,vim,0,1,1,0,0,0
2016,12,8,visual-studio,2,2,1,0,0,0
2016,12,8,xml,0,2,1,0,0,0
2016,12,8,zsh,0,1,1,0,0,0
2016,12,9,.net,1,6,2,0,0,0
2016,12,9,c#,3,9,5,1,0,0
2016,12,9,css,1,2,1,0,0,0
2016,12,9,go,1,2,1,0,0,0
2016,12,9,html5,0,0,0,0,0,0
2016,12,9,ios,1,4,1,0,0,0
2016,12,9,iphone,0,0,0,0,0,0
2016,12,9,javascript,4,8,3,2,0,0
2016,12,9,jquery,3,8,2,1,0,0
2016,12,9,mysql,1,0,1,0,0,0
2016,12,9,php,1,0,1,0,0,0
2016,12,9,python,0,0,1,0,0,0
2016,12,9,swift,2,6,2,0,0,0
2016,12,9,swift3,1,2,1,0,0,0
2016,12,9,unity3d,1,0,2,0,0,0
2016,12,9,visual-studio,0,2,2,1,0,0
2016,12,9,xcode,1,4,1,0,0,0
2016,12,10,css,2,0,1,0,0,0
2016,12,10,html,2,0,1,0,0,0
2016,12,10,ios,1,1,1,0,0,0
2016,12,10,javascript,0,0,0,0,0,0
2016,12,10,mysql,0,0,0,0,0,0
2016,12,10,node.js,0,0,0,0,0,0
2016,12,10,php,0,0,0,0,0,0
2016,12,10,python,1,7,2,0,0,0
2016,12,10,redmine,1,0,1,0,0,0
2016,12,10,scikit-learn,0,2,0,0,0,0
2016,12,10,swift,1,1,1,0,0,0
2016,12,11,android,4,0,1,0,0,0
2016,12,11,eclipse,4,0,1,0,0,0
2016,12,11,html,2,3,1,0,0,0
2016,12,11,ios,0,1,0,0,0,0
2016,12,11,javascript,4,3,2,0,0,0
2016,12,11,node.js,2,0,1,0,0,0
2016,12,11,swift,0,1,0,0,0,0
2016,12,11,swift3,1,1,1,0,0,0
2016,12,11,xcode,1,1,1,0,0,0
2016,12,12,c#,1,1,1,0,0,0
2016,12,12,css,0,2,0,0,0,0
2016,12,12,html,0,2,0,0,0,0
2016,12,12,ios,0,0,0,0,0,0
2016,12,12,javascript,1,1,1,0,0,0
2016,12,12,jquery,0,1,0,0,0,0
2016,12,12,python,0,0,0,0,0,0
2016,12,12,ruby-on-rails,0,1,1,0,0,0
2016,12,12,swift,1,1,1,0,0,0
2016,12,12,swift3,1,2,1,0,1,0
2016,12,12,windows-10,0,0,0,0,0,0
2016,12,12,xcode,2,3,2,0,1,0
2016,12,13,c#,1,0,1,0,0,0
2016,12,13,ios,0,7,2,0,0,0
2016,12,13,java8,1,1,1,0,0,0
2016,12,13,javascript,1,6,2,0,0,0
2016,12,13,jquery,1,0,1,0,0,0
2016,12,13,monaca,0,6,1,0,0,0
2016,12,13,php,2,2,2,0,0,0
2016,12,13,python,0,0,2,0,0,0
2016,12,13,r,2,0,2,0,0,0
2016,12,13,ruby,1,0,1,0,0,0
2016,12,13,selenium,0,0,1,0,0,0
2016,12,13,spring-boot,1,1,1,0,0,0
2016,12,13,swift,0,7,2,0,0,0
2016,12,13,unity3d,1,0,2,0,0,0
2016,12,13,vim,0,0,0,1,0,0
2016,12,13,windows-10,0,0,1,0,0,0
2016,12,13,xcode,0,7,2,0,0,0
2016,12,13,xcode6,0,0,0,0,0,0
2016,12,14,android,2,1,2,0,0,0
2016,12,14,android-studio,1,0,1,0,0,0
2016,12,14,c++,1,1,1,0,0,0
2016,12,14,css,1,0,1,0,0,0
2016,12,14,html,1,0,1,0,0,0
2016,12,14,html5,1,1,1,1,0,0
2016,12,14,internet-explorer,1,1,1,1,0,0
2016,12,14,ios,3,7,2,1,1,0
2016,12,14,java8,0,0,1,0,0,0
2016,12,14,linux,1,1,1,0,0,0
2016,12,14,mysql,1,2,1,0,0,0
2016,12,14,php,0,0,1,0,0,0
2016,12,14,r,0,1,0,0,0,0
2016,12,14,realm,0,3,0,0,0,0
2016,12,14,spring-boot,0,0,1,0,0,0
2016,12,14,swift3,2,5,1,0,1,0
2016,12,14,unity3d,0,0,1,0,0,0
2016,12,14,xcode,1,4,1,0,0,0
2016,12,15,.net,1,0,1,1,0,0
2016,12,15,android,0,1,0,0,0,0
2016,12,15,c#,0,2,0,0,0,0
2016,12,15,eclipse,0,1,0,0,0,0
2016,12,15,javascript,2,0,1,0,0,0
2016,12,15,unity3d,0,2,0,0,0,0
2016,12,15,visual-studio,1,0,1,1,0,0
2016,12,16,android,1,0,1,0,0,0
2016,12,16,c#,5,5,2,0,0,0
2016,12,16,centos,1,5,1,0,0,0
2016,12,16,css,0,6,0,0,0,0
2016,12,16,html,0,6,0,0,0,0
2016,12,16,html5,0,2,0,2,0,0
2016,12,16,internet-explorer,0,2,0,2,0,0
2016,12,16,javascript,2,7,2,0,0,0
2016,12,16,jquery,1,5,2,0,0,0
2016,12,16,linux,1,0,1,0,0,0
2016,12,16,mysql,0,4,0,0,0,0
2016,12,16,php,1,5,1,0,0,0
2016,12,16,ruby,2,1,1,0,0,0
2016,12,16,ruby-on-rails,2,1,1,0,0,0
2016,12,16,swift,1,1,1,0,0,0
2016,12,16,swift3,0,1,0,0,0,0
2016,12,17,ajax,1,8,1,0,0,0
2016,12,17,android,0,0,0,0,0,0
2016,12,17,c++,2,1,1,0,0,0
2016,12,17,c++11,2,1,1,0,0,0
2016,12,17,eclipse,0,0,0,0,0,0
2016,12,17,git,1,0,1,1,0,0
2016,12,17,html5,0,1,0,0,0,0
2016,12,17,java,0,0,0,0,0,0
2016,12,17,javascript,0,2,0,0,0,0
2016,12,17,jquery,0,1,0,0,0,0
2016,12,17,python,1,3,1,0,0,0
2016,12,17,r,5,0,1,1,0,0
2016,12,17,ruby-on-rails,0,1,0,0,0,0
2016,12,18,android,1,0,2,0,0,0
2016,12,18,c++,0,0,0,2,0,0
2016,12,18,c++11,0,0,0,2,0,0
2016,12,18,cordova,0,0,1,0,0,0
2016,12,18,gradle,0,0,1,0,0,0
2016,12,18,html5,1,2,1,2,0,0
2016,12,18,java,1,1,2,0,0,0
2016,12,18,java8,0,4,1,0,0,0
2016,12,18,javascript,1,2,1,2,0,0
2016,12,18,r,0,1,0,2,0,0
2016,12,18,ruby,1,1,1,0,0,0
2016,12,18,swift,0,3,1,0,0,0
2016,12,18,swift3,0,3,1,0,0,0
2016,12,19,c#,1,0,2,0,0,0
2016,12,19,centos,0,1,0,0,0,0
2016,12,19,css,1,4,1,0,0,0
2016,12,19,html,2,0,1,0,0,0
2016,12,19,html5,0,0,0,9,0,0
2016,12,19,internet-explorer,1,4,1,0,0,0
2016,12,19,javascript,1,4,1,9,0,0
2016,12,19,jquery,1,4,1,0,0,0
2016,12,19,objective-c,1,1,1,2,0,0
2016,12,19,php,2,1,1,0,0,0
2016,12,19,r,0,0,0,1,0,0
2016,12,19,ruby-on-rails,2,1,2,2,0,0
2016,12,19,swift,1,1,1,2,0,0
2016,12,19,twitter,0,0,1,0,0,0
2016,12,19,ubuntu,1,1,1,0,0,0
2016,12,19,unity3d,0,0,1,0,0,0
2016,12,19,xcode,0,0,0,0,0,0
2016,12,20,aws,1,0,1,0,0,0
2016,12,20,c,0,0,1,0,0,0
2016,12,20,html,1,3,1,1,1,0
2016,12,20,java,6,6,3,0,0,0
2016,12,20,javascript,2,5,2,1,0,0
2016,12,20,linux,1,0,1,0,0,0
2016,12,20,npm,1,2,1,0,0,0
2016,12,20,php,1,3,1,0,1,0
2016,12,20,raspberry-pi,0,0,1,0,0,0
2016,12,20,ruby,1,0,1,0,0,0
2016,12,20,ruby-on-rails,1,0,2,0,0,0
2016,12,20,spring,1,3,1,0,0,0
2016,12,20,spring-boot,3,3,2,0,0,0
2016,12,20,swift,0,1,0,0,1,0
2016,12,20,xcode,0,1,0,0,1,0
2016,12,21,android,0,0,0,0,0,0
2016,12,21,angularjs,1,0,1,0,0,0
2016,12,21,cordova,1,0,1,0,0,0
2016,12,21,css,1,2,1,0,0,0
2016,12,21,java,1,3,1,1,0,0
2016,12,21,javascript,1,1,1,0,0,0
2016,12,21,linux,2,0,1,2,0,0
2016,12,21,objective-c,0,0,0,0,0,0
2016,12,21,python,1,7,1,1,1,0
2016,12,21,ruby,1,0,1,0,0,0
2016,12,21,ruby-on-rails,0,2,0,0,0,0
2016,12,21,spring,0,1,0,0,0,0
2016,12,21,spring-boot,0,1,0,0,0,0
2016,12,21,swift,0,0,0,0,0,0
2016,12,21,swift2,0,0,1,0,0,0
2016,12,21,tensorflow,1,0,1,0,0,0
2016,12,22,android,0,2,0,0,0,0
2016,12,22,css,2,0,1,0,0,0
2016,12,22,html,2,0,1,0,0,0
2016,12,22,java,1,1,1,0,0,0
2016,12,22,javascript,1,1,2,2,0,0
2016,12,22,linux,2,2,1,6,0,0
2016,12,22,ruby,0,0,0,0,0,0
2016,12,22,ruby-on-rails,1,1,1,0,0,0
2016,12,22,swift,2,4,2,0,0,0
2016,12,22,swift3,2,4,2,0,0,0
2016,12,22,windows,2,2,1,4,0,0
2016,12,23,android,1,0,1,0,0,0
2016,12,23,c,2,1,1,0,0,0
2016,12,23,css,0,0,0,0,0,0
2016,12,23,html,0,0,0,0,0,0
2016,12,23,ios,1,3,1,0,0,0
2016,12,23,java,0,0,0,0,0,0
2016,12,23,java8,0,0,1,0,0,0
2016,12,23,linux,0,0,0,1,0,0
2016,12,23,os-x,1,3,1,0,0,0
2016,12,23,php,0,3,2,0,0,0
2016,12,23,ruby,1,1,1,0,0,0
2016,12,23,ruby-on-rails,1,8,1,0,0,0
2016,12,23,spring-boot,0,0,1,0,0,0
2016,12,23,swift,2,4,2,0,0,0
2016,12,23,swift3,2,4,2,0,0,0
2016,12,23,symfony2,0,1,0,0,0,0
2016,12,23,twitter,0,1,0,0,0,0
2016,12,24,c,2,8,1,6,0,0
2016,12,24,c++,3,8,2,0,0,0
2016,12,24,css,0,0,0,1,0,0
2016,12,24,go,1,0,1,3,0,0
2016,12,24,html,0,0,0,1,0,0
2016,12,24,ios,0,6,1,0,0,0
2016,12,24,javascript,0,0,0,0,0,0
2016,12,24,python,1,6,1,1,0,0
2016,12,24,swift,0,6,1,0,0,0
2016,12,24,swift3,0,6,1,0,0,0
2016,12,24,xcode,0,6,1,0,0,0
2016,12,25,android,0,0,0,0,0,0
2016,12,25,angularjs,1,1,1,0,0,0
2016,12,25,apache,1,0,1,0,0,0
2016,12,25,c,2,2,1,1,0,0
2016,12,25,css,0,1,0,0,0,0
2016,12,25,html,0,1,0,0,0,0
2016,12,25,java,2,2,1,0,0,0
2016,12,25,javascript,1,1,2,0,0,0
2016,12,26,ajax,0,1,1,0,0,0
2016,12,26,android,1,0,1,0,0,0
2016,12,26,angularjs,1,0,1,0,0,0
2016,12,26,c++,0,2,0,0,0,0
2016,12,26,css,0,2,0,1,0,0
2016,12,26,git,1,0,1,0,0,0
2016,12,26,github,1,0,1,0,0,0
2016,12,26,html5,0,3,1,0,0,0
2016,12,26,ios,0,0,1,0,0,0
2016,12,26,javascript,0,5,2,1,0,0
2016,12,26,jquery,0,1,1,0,0,0
2016,12,26,mysql,1,1,1,0,0,0
2016,12,26,npm,0,1,0,1,0,0
2016,12,26,objective-c,0,0,1,0,0,0
2016,12,26,onsen-ui,1,0,1,0,0,0
2016,12,26,os-x,1,1,1,0,0,0
2016,12,26,php,2,3,2,0,0,0
2016,12,26,python,2,12,3,0,0,0
2016,12,26,redmine,0,1,0,0,0,0
2016,12,26,spring-boot,0,3,1,0,0,0
2016,12,26,swift,0,0,1,0,0,0
2016,12,26,twitter,1,0,1,0,0,0
2016,12,26,wordpress,1,0,1,0,0,0
2016,12,27,ajax,0,0,0,0,0,0
2016,12,27,apache,0,0,0,0,0,0
2016,12,27,c#,2,3,1,0,0,0
2016,12,27,cakephp,1,2,1,0,0,0
2016,12,27,git,0,3,0,1,0,0
2016,12,27,github,0,3,0,1,0,0
2016,12,27,ios,3,5,2,0,0,0
2016,12,27,java,2,3,1,3,0,0
2016,12,27,javascript,1,4,1,2,0,0
2016,12,27,linux,1,1,1,1,0,0
2016,12,27,mysql,1,2,1,0,0,0
2016,12,27,onsen-ui,1,3,1,0,0,0
2016,12,27,php,4,5,1,0,0,0
2016,12,27,python,0,0,1,0,0,0
2016,12,27,ruby-on-rails,1,0,1,0,0,0
2016,12,27,swift,3,5,2,0,0,0
2016,12,27,swift3,1,0,1,0,0,0
2016,12,27,tensorflow,0,0,0,0,0,0
2016,12,27,unix,1,0,1,0,0,0
2016,12,27,winforms,2,3,1,0,0,0
2016,12,27,wordpress,4,8,1,1,0,0
2016,12,28,html,0,1,1,0,0,0
2016,12,28,html5,1,0,1,0,0,0
2016,12,28,ios,0,4,0,0,0,0
2016,12,28,javascript,1,1,2,0,0,0
2016,12,28,jquery,1,1,1,0,0,0
2016,12,28,node.js,1,0,1,0,0,0
2016,12,28,php,0,9,0,0,0,0
2016,12,28,powershell,0,0,0,1,0,0
2016,12,28,python,1,1,1,0,1,0
2016,12,28,swift,3,5,1,0,0,0
2016,12,28,swift3,1,4,1,0,0,0
2016,12,28,windows,1,4,1,1,0,0
2016,12,28,wordpress,0,9,0,0,0,0
2016,12,29,git,2,3,2,3,0,0
2016,12,29,github,2,3,2,3,0,0
2016,12,29,html5,0,0,0,0,0,0
2016,12,29,javascript,2,5,2,0,0,0
2016,12,29,node.js,0,0,0,0,0,0
2016,12,29,php,1,2,1,0,0,0
2016,12,29,python,0,0,1,0,0,0
2016,12,29,swift,0,2,0,3,0,0
2016,12,29,swift3,0,1,0,0,0,0
2016,12,29,windows,0,2,0,0,1,0
2016,12,30,css,2,13,2,0,0,0
2016,12,30,git,2,0,2,1,0,0
2016,12,30,html,1,2,1,0,0,0
2016,12,30,python,2,0,2,0,0,0
2016,12,31,css,0,0,0,0,0,0
2016,12,31,google-chrome,2,4,1,0,0,0
2016,12,31,html,2,4,1,0,0,0
2016,12,31,jquery,3,0,1,0,0,0
2016,12,31,python,0,1,1,0,0,0
2016,12,31,sqlite,0,1,1,0,0,0
2017,1,1,angularjs,1,3,1,0,0,0
2017,1,1,monaca,1,3,1,0,0,0
2017,1,1,onsen-ui,1,3,1,0,0,0
2017,1,2,angularjs,0,0,1,0,0,0
2017,1,2,git,1,0,1,0,0,0
2017,1,2,google-chrome,0,0,0,0,0,0
2017,1,2,html,0,0,0,0,0,0
2017,1,2,javascript,3,5,2,1,1,0
2017,1,2,jquery,2,3,1,0,0,0
2017,1,2,monaca,0,0,1,0,0,0
2017,1,2,onsen-ui,0,0,1,0,0,0
2017,1,2,unity3d,0,0,1,0,0,0
2017,1,3,android,1,0,1,0,0,0
2017,1,3,android-studio,1,0,1,0,0,0
2017,1,3,angularjs,1,0,1,0,0,0
2017,1,3,apache,1,0,1,0,1,0
2017,1,3,c++,1,3,1,0,1,0
2017,1,3,css,2,1,1,0,0,0
2017,1,3,google-chrome,0,1,0,1,1,0
2017,1,3,html,2,2,1,1,1,0
2017,1,3,javascript,1,0,1,0,0,0
2017,1,3,jquery,0,0,0,0,0,0
2017,1,3,php,2,1,1,0,0,0
2017,1,3,python,1,3,2,0,0,0
2017,1,3,ruby,2,0,1,0,0,0
2017,1,3,ruby-on-rails,2,0,1,0,0,0
2017,1,3,ubuntu,1,3,1,0,1,0
2017,1,3,vim,1,0,1,0,0,0
2017,1,3,wordpress,2,1,1,0,0,0
2017,1,4,android,0,1,1,0,0,0
2017,1,4,android-studio,0,1,1,0,0,0
2017,1,4,apache,0,1,0,0,0,0
2017,1,4,aws,0,0,0,0,0,0
2017,1,4,c,2,5,1,0,0,0
2017,1,4,c++,2,3,1,0,0,0
2017,1,4,css,2,14,1,0,0,0
2017,1,4,eclipse,2,0,1,0,0,0
2017,1,4,git,0,5,0,3,0,0
2017,1,4,html5,1,0,1,0,0,0
2017,1,4,ios,1,0,1,1,0,0
2017,1,4,java,2,1,3,0,0,0
2017,1,4,java-ee,0,0,1,0,0,0
2017,1,4,javascript,3,14,2,0,0,0
2017,1,4,php,2,5,1,0,0,0
2017,1,4,python,0,3,0,1,0,0
2017,1,4,python3,2,5,2,0,0,0
2017,1,4,r,0,2,0,0,0,0
2017,1,4,ruby,0,0,0,0,0,0
2017,1,4,ruby-on-rails,0,0,0,0,0,0
2017,1,4,swift,1,5,1,0,0,0
2017,1,4,swift3,1,0,1,1,0,0
2017,1,4,xcode,2,5,2,1,0,0
2017,1,5,android,0,0,0,0,0,0
2017,1,5,angularjs,1,3,1,0,0,0
2017,1,5,c,2,13,1,3,0,0
2017,1,5,c#,0,1,0,1,0,0
2017,1,5,c++,0,1,0,1,0,0
2017,1,5,css,0,0,0,0,0,0
2017,1,5,eclipse,1,0,1,0,0,0
2017,1,5,go,2,4,1,1,0,0
2017,1,5,html,1,0,1,0,0,0
2017,1,5,ios,3,6,2,0,0,0
2017,1,5,java,1,0,1,0,0,0
2017,1,5,javascript,1,0,1,0,0,0
2017,1,5,monaca,1,3,1,0,0,0
2017,1,5,onsen-ui,1,3,1,0,0,0
2017,1,5,php,2,4,1,1,0,0
2017,1,5,python,1,0,1,0,0,0
2017,1,5,python3,0,0,0,3,0,0
2017,1,5,swift,3,6,2,0,0,0
2017,1,5,tensorflow,1,0,1,0,0,0
2017,1,5,xcode,3,6,2,0,0,0
2017,1,6,.net,0,1,0,0,0,0
2017,1,6,angularjs,0,0,1,0,0,0
2017,1,6,c,6,14,2,2,1,0
2017,1,6,c#,0,1,0,0,0,0
2017,1,6,c++,3,0,1,0,0,0
2017,1,6,eclipse,0,2,0,0,0,0
2017,1,6,gcc,1,0,1,0,0,0
2017,1,6,git,0,8,1,1,0,0
2017,1,6,html,0,0,0,0,0,0
2017,1,6,ios,1,6,2,1,1,0
2017,1,6,java,0,2,0,0,0,0
2017,1,6,javascript,1,5,2,0,0,0
2017,1,6,linux,0,1,0,0,0,0
2017,1,6,objective-c,0,0,0,0,0,0
2017,1,6,onsen-ui,0,0,1,0,0,0
2017,1,6,php,1,5,1,1,0,0
2017,1,6,python,2,3,2,1,0,0
2017,1,6,raspberry-pi,0,1,0,0,0,0
2017,1,6,realm,1,4,1,1,0,0
2017,1,6,ruby,0,0,1,0,0,0
2017,1,6,swift,1,6,1,1,1,0
2017,1,6,tensorflow,1,0,1,1,0,0
2017,1,6,visual-studio,0,1,1,1,0,0
2017,1,6,wordpress,1,5,1,1,0,0
2017,1,6,xcode,0,2,0,0,1,0
2017,1,7,android,0,0,1,0,0,0
2017,1,7,apache,0,0,0,1,0,0
2017,1,7,c++,0,0,0,0,0,0
2017,1,7,html,2,0,1,1,0,0
2017,1,7,javascript,6,6,5,1,0,0
2017,1,7,jquery,2,5,2,0,0,0
2017,1,7,objective-c,0,1,1,0,0,0
2017,1,7,sqlite,0,0,1,0,0,0
2017,1,7,vue.js,2,1,2,0,0,0
2017,1,7,xcode,0,1,1,0,0,0
2017,1,8,c,0,1,0,1,0,0
2017,1,8,c++,0,1,0,0,0,0
2017,1,8,git,1,8,1,0,0,0
2017,1,8,github,1,8,1,0,0,0
2017,1,8,go,1,0,1,0,0,0
2017,1,8,linux,0,0,0,1,0,0
2017,1,8,python,2,3,1,0,0,0
2017,1,8,raspberry-pi,0,0,0,1,0,0
2017,1,8,scala,0,0,1,0,0,0
2017,1,8,swift,2,4,2,0,0,0
2017,1,8,swift2,1,3,1,0,0,0
2017,1,8,swift3,2,4,2,0,0,0
2017,1,8,windows,1,1,1,0,0,0
2017,1,9,android,1,0,1,0,0,0
2017,1,9,angularjs,0,0,0,0,0,0
2017,1,9,css,2,1,2,3,0,0
2017,1,9,eclipse,0,0,0,0,0,0
2017,1,9,go,0,0,0,0,0,0
2017,1,9,ios,1,10,2,0,0,0
2017,1,9,java,0,0,0,0,0,0
2017,1,9,linux,1,2,1,0,0,0
2017,1,9,monaca,1,0,1,0,0,0
2017,1,9,node.js,1,2,1,0,0,0
2017,1,9,onsen-ui,0,0,0,0,0,0
2017,1,9,os-x,0,5,1,0,0,0
2017,1,9,php,1,0,1,0,0,0
2017,1,9,python,1,3,1,0,0,0
2017,1,9,ruby,1,0,1,3,0,0
2017,1,9,ruby-on-rails,1,0,1,0,0,0
